0.precision	0.recall	0.f1-score	0.support	1.precision	1.recall	1.f1-score	1.support	2.precision	2.recall	2.f1-score	2.support	accuracy	macro avg.precision	macro avg.recall	macro avg.f1-score	macro avg.support	weighted avg.precision	weighted avg.recall	weighted avg.f1-score	weighted avg.support
0.6037735849056604	0.7619047619047619	0.6736842105263159	42	0.4666666666666667	0.3684210526315789	0.4117647058823529	19	0.0	0.0	0.0	14	0.52	0.3568134171907757	0.3767752715121136	0.3618163054695563	75	0.45633542976939206	0.52	0.48157688338493293	75
0.64	0.7619047619047619	0.6956521739130435	42	0.5	0.3684210526315789	0.4242424242424242	19	0.36363636363636365	0.2857142857142857	0.32	14	0.5733333333333334	0.5012121212121213	0.4720133667502089	0.4799648660518226	75	0.5529454545454545	0.5733333333333334	0.556773298199385	75
0.5813953488372093	0.5952380952380952	0.5882352941176471	42	0.3333333333333333	0.3684210526315789	0.35	19	0.09090909090909091	0.07142857142857142	0.08	14	0.44	0.3352125910265445	0.34502923976608185	0.33941176470588236	75	0.42699553676297863	0.44	0.4330117647058824	75
0.75	0.5	0.6	42	0.16666666666666666	0.21052631578947367	0.186046511627907	19	0.2608695652173913	0.42857142857142855	0.3243243243243243	14	0.41333333333333333	0.39251207729468596	0.37969924812030076	0.3701236119840771	75	0.5109178743961352	0.41333333333333333	0.443672323486277	75
0.6428571428571429	0.6428571428571429	0.6428571428571429	42	0.375	0.47368421052631576	0.4186046511627907	19	0.3333333333333333	0.21428571428571427	0.2608695652173913	14	0.52	0.45039682539682535	0.44360902255639095	0.440777119745775	75	0.5172222222222221	0.52	0.51474216380182	75
0.6122448979591837	0.7142857142857143	0.6593406593406593	42	0.2	0.05263157894736842	0.08333333333333333	19	0.23809523809523808	0.35714285714285715	0.2857142857142857	14	0.48	0.35011337868480724	0.37468671679198	0.34279609279609274	75	0.43796825396825395	0.48	0.4436752136752136	75
0.59375	0.4523809523809524	0.5135135135135135	42	0.3181818181818182	0.3684210526315789	0.3414634146341463	19	0.14285714285714285	0.21428571428571427	0.17142857142857143	14	0.38666666666666666	0.3515963203463203	0.34502923976608185	0.34213516652541043	75	0.4397727272727273	0.38666666666666666	0.40607163260821794	75
0.7317073170731707	0.7142857142857143	0.7228915662650603	42	0.1875	0.15789473684210525	0.17142857142857143	19	0.3333333333333333	0.42857142857142855	0.375	14	0.52	0.41751355013550134	0.43358395989974935	0.42310671256454396	75	0.5194783197831978	0.52	0.5182478485370052	75
0.6111111111111112	0.5238095238095238	0.5641025641025642	42	0.35135135135135137	0.6842105263157895	0.4642857142857143	19	0.5	0.07142857142857142	0.125	14	0.48	0.4874874874874875	0.4264828738512949	0.3844627594627595	75	0.5245645645645646	0.48	0.45684981684981696	75
0.5909090909090909	0.6190476190476191	0.6046511627906977	42	0.391304347826087	0.47368421052631576	0.42857142857142855	19	0.25	0.14285714285714285	0.18181818181818182	14	0.49333333333333335	0.410737812911726	0.4118629908103592	0.4050135910601027	75	0.47670619235836625	0.49333333333333335	0.4811154736736133	75
0.5609756097560976	0.5476190476190477	0.5542168674698796	42	0.2631578947368421	0.2631578947368421	0.2631578947368421	19	0.26666666666666666	0.2857142857142857	0.2758620689655172	14	0.4266666666666667	0.3636000570532021	0.3654970760233918	0.36441227705741297	75	0.4305907859078591	0.4266666666666667	0.42852236532336246	75
0.6578947368421053	0.5952380952380952	0.625	42	0.4230769230769231	0.5789473684210527	0.4888888888888889	19	0.0	0.0	0.0	14	0.48	0.3603238866396761	0.39139515455304935	0.3712962962962963	75	0.4756005398110662	0.48	0.4738518518518519	75
0.6666666666666666	0.6666666666666666	0.6666666666666666	42	0.4444444444444444	0.42105263157894735	0.43243243243243246	19	0.3333333333333333	0.35714285714285715	0.3448275862068965	14	0.5466666666666666	0.48148148148148145	0.48162071846282367	0.48130889510199854	75	0.548148148148148	0.5466666666666666	0.5472506989748369	75
0.625	0.5952380952380952	0.6097560975609756	42	0.3793103448275862	0.5789473684210527	0.45833333333333337	19	0.0	0.0	0.0	14	0.48	0.3347701149425288	0.39139515455304935	0.356029810298103	75	0.44609195402298846	0.48	0.4575745257452575	75
0.6744186046511628	0.6904761904761905	0.6823529411764705	42	0.42857142857142855	0.47368421052631576	0.45	19	0.36363636363636365	0.2857142857142857	0.32	14	0.56	0.4888754656196516	0.4832915622389306	0.48411764705882354	75	0.5541246350548676	0.56	0.5558509803921569	75
0.5416666666666666	0.6190476190476191	0.5777777777777778	42	0.23076923076923078	0.15789473684210525	0.18749999999999997	19	0.14285714285714285	0.14285714285714285	0.14285714285714285	14	0.41333333333333333	0.30509768009768007	0.3065998329156224	0.30271164021164026	75	0.38846153846153847	0.41333333333333333	0.39772222222222225	75
0.6071428571428571	0.8095238095238095	0.6938775510204083	42	0.5	0.2631578947368421	0.3448275862068966	19	0.2222222222222222	0.14285714285714285	0.17391304347826086	14	0.5466666666666666	0.4431216931216932	0.4051796157059315	0.4042060602351885	75	0.5081481481481482	0.5466666666666666	0.508391518526451	75
0.6078431372549019	0.7380952380952381	0.6666666666666666	42	0.35714285714285715	0.2631578947368421	0.30303030303030304	19	0.1	0.07142857142857142	0.08333333333333333	14	0.49333333333333335	0.3549953314659197	0.35756056808688386	0.351010101010101	75	0.44953501400560225	0.49333333333333335	0.4656565656565656	75
0.6	0.7857142857142857	0.6804123711340206	42	0.2222222222222222	0.10526315789473684	0.14285714285714285	19	0.2727272727272727	0.21428571428571427	0.23999999999999996	14	0.5066666666666667	0.36498316498316496	0.3684210526315789	0.3544231713303878	75	0.44320538720538716	0.5066666666666667	0.4620214040255278	75
0.6136363636363636	0.6428571428571429	0.6279069767441862	42	0.3125	0.2631578947368421	0.2857142857142857	19	0.2	0.21428571428571427	0.20689655172413796	14	0.4666666666666667	0.3753787878787879	0.37343358395989973	0.3735059380608699	75	0.4601363636363636	0.4666666666666667	0.462629549012869	75
0.6808510638297872	0.7619047619047619	0.7191011235955055	42	0.42105263157894735	0.42105263157894735	0.42105263157894735	19	0.3333333333333333	0.21428571428571427	0.2608695652173913	14	0.5733333333333334	0.4784123429140226	0.4657477025898078	0.4670077734639481	75	0.5501654846335697	0.5733333333333334	0.5580589480540628	75
0.6744186046511628	0.6904761904761905	0.6823529411764705	42	0.42105263157894735	0.42105263157894735	0.42105263157894735	19	0.15384615384615385	0.14285714285714285	0.14814814814814817	14	0.52	0.41643913002542127	0.4181286549707602	0.41718457363452194	75	0.5130590339892666	0.52	0.5164386347131446	75
0.6415094339622641	0.8095238095238095	0.7157894736842104	42	0.4444444444444444	0.21052631578947367	0.2857142857142857	19	0.3076923076923077	0.2857142857142857	0.29629629629629634	14	0.56	0.4645487286996721	0.4352548036758563	0.4326000185649308	75	0.5292737730473579	0.56	0.5285316996194189	75
0.6	0.7142857142857143	0.6521739130434783	42	0.46153846153846156	0.3157894736842105	0.37499999999999994	19	0.3333333333333333	0.2857142857142857	0.30769230769230765	14	0.5333333333333333	0.4649572649572649	0.4385964912280702	0.44495540691192864	75	0.5151452991452992	0.5333333333333333	0.5176532887402452	75
0.6976744186046512	0.7142857142857143	0.7058823529411765	42	0.4666666666666667	0.3684210526315789	0.4117647058823529	19	0.23529411764705882	0.2857142857142857	0.2580645161290323	14	0.5466666666666666	0.4665450676394589	0.4561403508771929	0.4585705249841872	75	0.5528414652682779	0.5466666666666666	0.5477798861480077	75
0.6363636363636364	0.8333333333333334	0.7216494845360825	42	0.3333333333333333	0.2631578947368421	0.29411764705882354	19	0.6	0.21428571428571427	0.3157894736842105	14	0.5733333333333334	0.5232323232323233	0.4369256474519632	0.4438522017597055	75	0.5528080808080809	0.5733333333333334	0.5375808836828274	75
0.5869565217391305	0.6428571428571429	0.6136363636363638	42	0.2222222222222222	0.21052631578947367	0.21621621621621623	19	0.36363636363636365	0.2857142857142857	0.32	14	0.4666666666666667	0.3909383691992388	0.37969924812030076	0.38328419328419333	75	0.4528707363489972	0.4666666666666667	0.45814447174447176	75
0.6585365853658537	0.6428571428571429	0.6506024096385543	42	0.2222222222222222	0.21052631578947367	0.21621621621621623	19	0.25	0.2857142857142857	0.26666666666666666	14	0.4666666666666667	0.37691960252935863	0.37969924812030076	0.37782843084047907	75	0.4717434507678411	0.4666666666666667	0.46888990195014296	75
0.7096774193548387	0.5238095238095238	0.6027397260273972	42	0.3333333333333333	0.21052631578947367	0.2580645161290323	19	0.3125	0.7142857142857143	0.43478260869565216	14	0.48	0.451836917562724	0.48287385129490396	0.4318622836173605	75	0.5401971326164875	0.48	0.4840700109512191	75
0.6666666666666666	0.6666666666666666	0.6666666666666666	42	0.3888888888888889	0.3684210526315789	0.37837837837837834	19	0.13333333333333333	0.14285714285714285	0.1379310344827586	14	0.49333333333333335	0.3962962962962963	0.3926482873851294	0.39432535984260125	75	0.4967407407407407	0.49333333333333335	0.49493631562597074	75
0.6346153846153846	0.7857142857142857	0.7021276595744681	42	0.5	0.3157894736842105	0.3870967741935484	19	0.2727272727272727	0.21428571428571427	0.23999999999999996	14	0.56	0.4691142191142191	0.43859649122807015	0.44307481125600545	75	0.532960372960373	0.56	0.5360560054907343	75
0.6956521739130435	0.7619047619047619	0.7272727272727272	42	0.43478260869565216	0.5263157894736842	0.47619047619047616	19	0.6666666666666666	0.2857142857142857	0.4	14	0.6133333333333333	0.5990338164251208	0.5246449456975771	0.5344877344877345	75	0.6241545893719807	0.6133333333333333	0.6025743145743145	75
0.6511627906976745	0.6666666666666666	0.6588235294117646	42	0.5	0.42105263157894735	0.45714285714285713	19	0.25	0.2857142857142857	0.26666666666666666	14	0.5333333333333333	0.46705426356589147	0.45781119465329984	0.4608776844070961	75	0.5379844961240311	0.5333333333333333	0.5345284780578897	75
0.6444444444444445	0.6904761904761905	0.6666666666666666	42	0.5	0.2631578947368421	0.3448275862068966	19	0.3	0.42857142857142855	0.3529411764705882	14	0.5333333333333333	0.48148148148148145	0.46073517126148705	0.45481180978138386	75	0.5435555555555557	0.5333333333333333	0.5265720081135902	75
0.5510204081632653	0.6428571428571429	0.5934065934065934	42	0.3684210526315789	0.3684210526315789	0.3684210526315789	19	0.14285714285714285	0.07142857142857142	0.09523809523809523	14	0.4666666666666667	0.35409953455066234	0.3609022556390977	0.3523552470920892	75	0.4285714285714285	0.4666666666666667	0.4434188034188034	75
0.627906976744186	0.6428571428571429	0.6352941176470588	42	0.6	0.3157894736842105	0.41379310344827586	19	0.22727272727272727	0.35714285714285715	0.2777777777777778	14	0.5066666666666667	0.4850599013389711	0.4385964912280702	0.4422883329577041	75	0.5460521494009866	0.5066666666666667	0.5124441439411013	75
0.71875	0.5476190476190477	0.6216216216216217	42	0.4230769230769231	0.5789473684210527	0.4888888888888889	19	0.23529411764705882	0.2857142857142857	0.2580645161290323	14	0.5066666666666667	0.459040346907994	0.4707602339181287	0.4561916755465143	75	0.5536010558069382	0.5066666666666667	0.5201320029707128	75
0.6470588235294118	0.7857142857142857	0.7096774193548386	42	0.5384615384615384	0.3684210526315789	0.4375	19	0.18181818181818182	0.14285714285714285	0.16	14	0.56	0.45577951460304406	0.4323308270676691	0.4357258064516128	75	0.532702591526121	0.56	0.5381193548387097	75
0.6888888888888889	0.7380952380952381	0.7126436781609196	42	0.5384615384615384	0.3684210526315789	0.4375	19	0.17647058823529413	0.21428571428571427	0.1935483870967742	14	0.5466666666666666	0.46794033852857386	0.4402673350041771	0.44789735508589795	75	0.5551292106586224	0.5466666666666666	0.5460428253615128	75
0.6153846153846154	0.7619047619047619	0.6808510638297872	42	0.3333333333333333	0.2631578947368421	0.29411764705882354	19	0.125	0.07142857142857142	0.09090909090909091	14	0.5066666666666667	0.3579059829059829	0.36549707602339176	0.35529260059923384	75	0.4523931623931624	0.5066666666666667	0.4727560966359464	75
0.6808510638297872	0.7619047619047619	0.7191011235955055	42	0.3684210526315789	0.3684210526315789	0.3684210526315789	19	0.4444444444444444	0.2857142857142857	0.34782608695652173	14	0.5733333333333334	0.49790552030193685	0.4720133667502089	0.47844942106120203	75	0.5575728920409772	0.5733333333333334	0.5609574987787005	75
0.6545454545454545	0.8571428571428571	0.7422680412371134	42	0.375	0.15789473684210525	0.22222222222222218	19	0.08333333333333333	0.07142857142857142	0.07692307692307691	14	0.5333333333333333	0.37095959595959593	0.3621553884711779	0.3471377801274709	75	0.4771010101010101	0.5333333333333333	0.48632537374805423	75
0.5833333333333334	0.8333333333333334	0.6862745098039216	42	0.25	0.10526315789473684	0.14814814814814814	19	0.14285714285714285	0.07142857142857142	0.09523809523809523	14	0.5066666666666667	0.3253968253968254	0.3366750208855472	0.309886917730055	75	0.4166666666666667	0.5066666666666667	0.43962236746550476	75
0.6585365853658537	0.6428571428571429	0.6506024096385543	42	0.32	0.42105263157894735	0.3636363636363636	19	0.2222222222222222	0.14285714285714285	0.17391304347826086	14	0.49333333333333335	0.400252935862692	0.4022556390977443	0.3960506055843929	75	0.49132863595302617	0.49333333333333335	0.4889223296347446	75
0.6388888888888888	0.5476190476190477	0.5897435897435898	42	0.26666666666666666	0.42105263157894735	0.326530612244898	19	0.4444444444444444	0.2857142857142857	0.34782608695652173	14	0.4666666666666667	0.44999999999999996	0.4181286549707603	0.4213667629816698	75	0.5082962962962962	0.4666666666666667	0.4779050349236685	75
0.6808510638297872	0.7619047619047619	0.7191011235955055	42	0.5	0.3157894736842105	0.3870967741935484	19	0.3125	0.35714285714285715	0.3333333333333333	14	0.5733333333333334	0.49778368794326244	0.4782790309106099	0.47984374370746236	75	0.5662765957446808	0.5733333333333334	0.5629833675647375	75
0.78125	0.5952380952380952	0.6756756756756757	42	0.38095238095238093	0.42105263157894735	0.4	19	0.36363636363636365	0.5714285714285714	0.4444444444444444	14	0.5466666666666666	0.5086129148629149	0.5292397660818714	0.5067067067067067	75	0.6018867243867244	0.5466666666666666	0.5626746746746747	75
0.7105263157894737	0.6428571428571429	0.6749999999999999	42	0.2916666666666667	0.3684210526315789	0.32558139534883723	19	0.3076923076923077	0.2857142857142857	0.29629629629629634	14	0.5066666666666667	0.4366284300494827	0.4323308270676692	0.43229256388171117	75	0.5292195231668916	0.5066666666666667	0.5157892621303474	75
0.6538461538461539	0.8095238095238095	0.7234042553191489	42	0.38461538461538464	0.2631578947368421	0.3125	19	0.2	0.14285714285714285	0.16666666666666666	14	0.5466666666666666	0.41282051282051285	0.4051796157059315	0.40085697399527187	75	0.5009230769230769	0.5466666666666666	0.5153841607565012	75
